Id,TipoID,Portafolio_RentaFija,Portafolio_RentaVariable,Entradas_Transaccionales,Entradas_Frecuencia,Salidas_Transaccionales,Salidas_Frecuencia,DivisasCompras,DivisasVentas
5491,CC,92065000.0,0.0,0.0,0,35527623.4066667,1,0.0,0.0
5492,CC,0.0,119074000.0,65531036.25,0,48735692.2,1,0.0,0.0
5493,CC,2249627800.0,0.0,0.0,0,1689234705.11,1,6999999970.04,142755800.0
5494,CC,0.0,10440000.0,0.0,0,1343094.4,1,0.0,0.0
5495,CC,7491731.594849,0.0,0.0,0,5420097.495,1,0.0,0.0
5496,CC,142342900.302131,0.0,0.0,0,6094631.97666667,1,0.0,0.0
5497,CC,76967200.0,0.0,0.0,0,72885650.27,2,3807929.0,0.0
5498,CC,118136780.0,25156120.0,0.0,0,21474664.8166667,1,0.0,0.0
5499,CC,139145657.974245,0.0,60036408.56,0,38260016.07,2,0.0,0.0
5500,CC,0.0,0.0,107213165.7425,1,75113011.1,2,139536869.795,0.0
5501,CC,0.0,391405160.0,156458317.66,1,262704.0,1,0.0,0.0
5502,CC,0.0,385973500.0,12000000.0,1,5722222.22222222,1,0.0,0.0
5503,CC,0.0,0.0,32500000.0,0,25000000.0,1,0.0,0.0
5504,CC,0.0,0.0,0.0,0,26654980.4533333,2,0.0,0.0
5505,CC,56522950.0,267950260.0,0.0,0,11028571.4285714,1,299997888.0,0.0
5506,CC,1212559700.30213,830481030.0,203192529.5,0,20000000.0,1,0.0,0.0
5507,CC,0.0,0.0,205333333.333333,0,38000000.0,1,351463906.25,0.0
5508,CC,0.0,0.0,0.0,0,51222417.525,2,0.0,0.0
5509,CC,0.0,173480000.0,72172025.2088889,0,85245500.42,3,0.0,0.0
5510,CC,29966926.379396,0.0,7642857.14285714,0,34993924.3928571,1,0.0,0.0
5511,CC,0.0,0.0,0.0,0,492138.85,1,0.0,0.0
5512,CC,0.0,0.0,0.0,0,18200000.0,1,0.0,0.0
5513,CC,0.0,0.0,0.0,0,50000000.0,1,0.0,0.0
5514,CC,575490000.0,0.0,389500000.0,0,175983417.786,1,0.0,0.0
5515,CC,143348783.189698,0.0,2210319.275,0,12002579.0813333,1,0.0,0.0
5516,CC,389481431.89698,115194400.0,200000000.0,0,169749984.926,2,171430784.055,0.0
5517,CC,0.0,0.0,0.0,0,190000.0,1,0.0,0.0
5518,CC,82409047.543339,0.0,0.0,0,423114324.51,8,0.0,0.0
5519,CC,137715657.974245,0.0,70000000.0,0,13341338.428,1,0.0,0.0
5520,CC,0.0,43821150.0,0.0,0,4511518.85,1,0.0,0.0
5521,CC,2362315349.13819,147134520.0,90735355.4545455,0,0.0,0,0.0,1110000000.0
5522,CC,74917315.94849,0.0,292700487.55,0,88244656.7433333,2,0.0,0.0
5523,CC,0.0,73935000.0,0.0,0,835525.59125,1,0.0,0.0
5524,CC,0.0,0.0,924500000.0,0,241628173.553333,1,1207917000.0,0.0
5525,CC,0.0,576125500.0,272364413.0,0,127099355.005,1,0.0,0.0
5526,CC,14983463.189698,0.0,0.0,0,40997952.355,1,0.0,0.0
5527,CC,0.0,0.0,0.0,0,42120877.795,3,0.0,0.0
5528,CC,683470820.0,0.0,28066666.6666667,0,26629257.5504762,1,0.0,0.0
5529,CC,0.0,0.0,28796383.73,3,51735707.375,1,0.0,0.0
5530,CC,383463863.189698,0.0,0.0,0,36822081.4133333,1,0.0,0.0
5531,CC,187600000.0,0.0,43000000.0,1,105153065.913333,1,148400189.54,0.0
5532,CC,668821370.0,0.0,353816741.196667,0,282821614.87,1,231562472.545455,716200000.0
5533,CC,89083000.0,0.0,25000000.0,0,80432332.36,3,0.0,0.0
5534,CC,0.0,49190000.0,180018326.274286,0,33013781.2714286,1,315067400.0,0.0
5535,CC,74917315.94849,0.0,27000000.0,0,20425055.901,1,169536000.0,162980839.075
5536,CC,0.0,0.0,497439597.0,0,39462803.8625,1,0.0,0.0
5537,CC,0.0,0.0,0.0,0,8000000.0,1,0.0,0.0
5538,CC,0.0,23685650.0,6500000.0,1,6000000.0,1,0.0,0.0
5539,CC,0.0,0.0,0.0,0,1000000.0,1,0.0,0.0
5540,CC,0.0,129654980.0,0.0,0,64353183.595,3,0.0,0.0
5541,CC,0.0,16783700.0,0.0,0,1336695.16333333,1,0.0,0.0
5542,CC,0.0,136009680.0,0.0,0,348725527.18,2,0.0,163917932.13
5543,CC,1800695786.3794,36806840.0,90693082.7272727,0,8750000.0,1,0.0,0.0
5544,CC,0.0,101520000.0,357560.0,0,143379137.845,3,0.0,0.0
5545,CC,0.0,0.0,8033219.64,0,0.0,0,0.0,0.0
5546,CC,0.0,43886700.0,0.0,0,521665.145,1,0.0,0.0
5547,CC,996098000.0,0.0,0.0,0,49242109.6,4,0.0,0.0
5548,CC,0.0,0.0,30943229.0,0,16868099.64625,2,0.0,0.0
5549,CC,0.0,16521300.0,0.0,0,709115.378571429,1,0.0,0.0
5550,CC,162626720.90849,74602800.0,60000000.0,0,22903411.4366667,2,47647105.75,17141857.1457
5551,CC,790603638.707282,0.0,217508000.0,0,58255728.651875,2,74346000.0,0.0
5552,CC,0.0,308882984.0,0.0,0,30000000.0,1,0.0,0.0
5553,CC,0.0,4742802025.0,143333333.333333,0,300000000.0,1,0.0,0.0
5554,CC,0.0,124680.0,0.0,0,0.0,0,154337531.0,0.0
5555,CC,0.0,32874360.0,0.0,0,202924204.555,3,302790194.3,0.0
5556,CC,53998570.0,0.0,40000000.0,0,0.0,0,0.0,0.0
5557,CC,0.0,0.0,0.0,0,275095764.957143,2,597734011.44,0.0
5558,CC,0.0,0.0,0.0,0,1265909.09090909,1,0.0,0.0
5559,CC,0.0,0.0,0.0,0,40400000.0,2,0.0,106057016.75
5560,CC,0.0,0.0,177959333.333333,0,33836250.0,2,0.0,0.0
5561,CC,281738820.0,0.0,0.0,0,92960322.44,2,0.0,0.0
5562,CC,146029700.0,0.0,43709504.646,0,69359912.972,1,173244724.2,0.0
5563,CC,281738820.0,0.0,0.0,0,92352099.15,2,0.0,0.0
5564,CC,0.0,593896050.0,0.0,0,155000000.0,1,0.0,0.0
5565,CC,0.0,0.0,30000000.0,0,0.0,0,0.0,0.0
5566,CC,158403500.0,71527.5,16162151.7069231,0,51351803.33,3,0.0,0.0
5567,CC,43298500.0,0.0,18000000.0,0,0.0,0,0.0,0.0
5568,CC,0.0,0.0,84000000.0,0,192457006.791429,2,95025000.0,94875000.0
5569,CC,62918730.0,0.0,0.0,0,19741657.0666667,1,2359200.0,0.0
5570,CC,0.0,79686560.0,60000000.0,0,0.0,0,0.0,0.0
5571,CC,0.0,34172500.0,7317500.0,0,0.0,0,0.0,0.0
5572,CC,0.0,106857290.0,0.0,0,50414144.1633333,1,0.0,0.0
5573,CC,0.0,14835550.0,0.0,0,73422159.0,1,0.0,0.0
5574,CC,0.0,0.0,0.0,0,10000000.0,1,0.0,0.0
5575,CC,0.0,129423021.82,28500000.0,0,16560000.0,1,0.0,0.0
5576,CC,0.0,47755920.0,0.0,0,4000000.0,1,0.0,0.0
5577,CC,0.0,16677000.0,0.0,0,9875000.0,1,0.0,0.0
5578,CC,0.0,684300000.0,453333333.333333,0,0.0,0,878220000.0,0.0
5579,CC,0.0,0.0,0.0,0,12211674.58,1,0.0,0.0
5580,CC,20735600.0,1320.29,0.0,0,17662039.0,2,0.0,323579691.9
5581,CC,0.0,0.0,0.0,0,35025000.0,1,0.0,0.0
5582,CC,0.0,2285472820.0,5273520.0,0,1986970.97,1,0.0,0.0
5583,CC,0.0,106955231.0,0.0,0,4466876.44833333,1,0.0,0.0
5584,CC,0.0,0.0,16141710.4933333,0,27466500.0,1,0.0,0.0
5585,CC,0.0,25396800.0,0.0,0,3670302.98,3,0.0,0.0
5586,CC,0.0,36403725.0,40000000.0,1,5200000.0,1,0.0,0.0
5587,CC,0.0,0.0,0.0,0,39148865.53,2,0.0,0.0
5588,CC,0.0,0.0,0.0,0,42690402.0,1,0.0,0.0
5589,CC,0.0,0.0,20500000.0,0,49981689.62,2,0.0,0.0
5590,CC,0.0,0.0,0.0,0,202942617.62,2,0.0,0.0
5591,CC,0.0,167202700.0,20498282.56,0,20565526.972,2,0.0,0.0
5592,CC,0.0,162441353.0,0.0,0,32533850.240625,1,0.0,0.0
5593,CC,280245000.0,0.0,100000000.0,0,71465349.0633333,1,0.0,0.0
5594,CC,0.0,1441300000.0,604017790.5,0,687083285.88,2,85243218.0,0.0
5595,CC,0.0,73981130.0,0.0,0,8617053.84272727,1,0.0,0.0
5596,CC,0.0,0.0,50000000.0,0,0.0,0,51246000.0,0.0
5597,CC,0.0,0.0,135000000.0,2,216103861.94,3,414571481.0,0.0
5598,CC,0.0,0.0,0.0,0,16514603.17,1,0.0,0.0
5599,CC,0.0,0.0,0.0,0,6000000.0,1,0.0,0.0
5600,CC,50445000.0,0.0,0.0,0,44801513.415,1,0.0,0.0
5601,CC,103678000.0,0.0,0.0,0,44398410.48,2,0.0,0.0
5602,CC,410392537.974245,0.0,0.0,0,35169079.885,3,0.0,0.0
5603,CC,0.0,0.0,0.0,0,17806556.43,1,0.0,0.0
5604,CC,0.0,0.0,424333333.333333,0,317930929.9375,2,0.0,0.0
5605,CC,0.0,0.0,0.0,0,139451973.5,3,0.0,854647916.1
5606,CC,0.0,317495500.0,90000000.0,0,30436005.83,1,151059110.09,0.0
5607,CC,0.0,259745246.99,0.0,0,1536551.38384615,1,0.0,0.0
5608,CC,0.0,0.0,0.0,0,53689999.786,1,0.0,0.0
5609,CC,0.0,46393500.0,59900000.0,0,0.0,0,59676000.0,0.0
5610,CC,92065000.0,0.0,102038982.406,0,133927019.77,2,0.0,0.0
5611,CC,385678950.0,0.0,0.0,0,155033224.733333,1,0.0,0.0
5612,CC,103678000.0,173227818.12,0.0,0,129921701.333333,2,0.0,898330090.0
5613,CC,0.0,0.0,0.0,0,120334456.2025,6,0.0,0.0
5614,CC,0.0,84501126.0,0.0,0,41831972.48,1,0.0,0.0
5615,CC,0.0,0.0,0.0,0,20000000.0,1,0.0,0.0
5616,CC,14983463.189698,6137440.0,0.0,0,81613011.29,3,0.0,0.0
5617,CC,0.0,355293000.0,27333333.3333333,0,16255555.5555556,2,0.0,0.0
5618,CC,15551700.0,0.0,0.0,0,4000000.0,1,0.0,0.0
5619,CC,0.0,0.0,500000000.0,0,60000000.0,1,0.0,0.0
5620,CC,0.0,0.0,54515731.0,0,3571557697.12333,4,0.0,0.0
5621,CC,0.0,0.0,421711.0,0,421711.0,2,0.0,0.0
5622,CC,0.0,0.0,104500000.0,1,227379843.495,3,0.0,0.0
5623,CC,0.0,64331962.0,0.0,0,23833333.3333333,1,0.0,0.0
5624,CC,469715000.0,262400000.0,1000000000.0,0,0.0,0,0.0,0.0
5625,CC,0.0,0.0,1000000000.0,0,0.0,0,1067228008.165,0.0
5626,CC,0.0,0.0,0.0,0,9316350.0,1,0.0,0.0
5627,CC,0.0,0.0,0.0,0,311675468.72,6,0.0,0.0
5628,CC,0.0,2443534832.34,134310373.120769,0,454971441.783333,1,0.0,0.0
5629,CC,0.0,0.0,0.0,0,71090984.98,1,0.0,71380257.22
5630,CC,0.0,0.0,41037000.0,0,13568703.4833333,1,0.0,0.0
5631,CC,0.0,0.0,103899075.83,0,105212200.0,1,51435000.0,0.0
5632,CC,0.0,113573760.0,0.0,0,1701587.89615385,1,0.0,0.0
5633,CC,0.0,25850000.0,0.0,0,3079957.0,1,0.0,0.0
5634,CC,0.0,133811350.0,0.0,0,11362391.31,1,0.0,0.0
5635,CC,0.0,0.0,235000000.0,0,0.0,0,264911335.0,0.0
5636,CC,30002100.0,32295968.0,65000000.0,0,34458000.0,2,0.0,0.0
5637,CC,29966926.379396,2295000000.0,475000000.0,0,91855018.5283334,2,596550000.0,0.0
5638,CC,0.0,0.0,0.0,0,710048.0,1,0.0,0.0
5639,CC,37458657.974245,171330.0,70000.0,0,0.0,0,0.0,0.0
5640,CC,285812300.0,0.0,0.0,0,79349790.05,2,0.0,0.0
5641,CC,0.0,0.0,0.0,0,15000000.0,1,0.0,0.0
5642,CC,0.0,5099500.0,0.0,0,9128144.0,1,0.0,0.0
5643,CC,0.0,0.0,99699131.1666667,0,38566597.51,2,221267105.221429,413360882.55
5644,CC,0.0,0.0,40000000.0,0,19070041.3233333,1,0.0,0.0
5645,CC,189166269.569094,0.0,233627427.7,3,88120021.14875,1,0.0,0.0
5646,CC,0.0,0.0,23250000.0,0,0.0,0,0.0,0.0
5647,CC,2187134843.53641,1009003540.0,0.0,0,244630264.3075,3,0.0,0.0
5648,CC,37458657.974245,71552670.0,67500000.0,0,74120281.4333333,2,0.0,0.0
5649,CC,0.0,0.0,0.0,0,44967148.5,1,3472525535.28,0.0
5650,CC,0.0,38486000.0,100000000.0,0,52285849.555,2,0.0,0.0
5651,CC,737369279.138188,0.0,25000000.0,0,45102246.78,1,0.0,0.0
5652,CC,0.0,5358300.0,0.0,0,1020708.35,1,0.0,0.0
5653,CC,0.0,0.0,0.0,0,10412334.1066667,1,0.0,0.0
5654,CC,0.0,0.0,0.0,0,139841811.92,2,0.0,0.0
5655,CC,0.0,1910460340.0,0.0,0,9719676.52529412,1,0.0,0.0
5656,CC,0.0,0.0,0.0,0,26286617.0,2,0.0,0.0
5657,CC,0.0,162439200.0,0.0,0,7222240.7225,1,0.0,0.0
5658,CC,0.0,0.0,138353351.0,0,1493713.06,1,221267105.221429,413360882.55
5659,CC,0.0,0.0,10000000.0,0,0.0,0,0.0,0.0
5660,CC,0.0,101219076.5,0.0,0,59300305.974,3,0.0,0.0
5661,CC,0.0,0.0,0.0,0,19303932.87,2,0.0,0.0
5662,CC,0.0,44122500.0,150491705.61,0,112325000.0,1,0.0,0.0
5663,CC,0.0,0.0,66347102.6666667,0,21833333.3333333,1,0.0,0.0
5664,CC,0.0,129319050.0,0.0,0,827522.700909091,1,0.0,0.0
5665,CC,0.0,0.0,30670891.0434783,0,58587598.3564706,2,32915783.3333333,0.0
5666,CC,0.0,23485860.0,0.0,0,8626693.5275,2,0.0,0.0
5667,CC,22475194.784547,67623040.0,0.0,0,51771380.5414286,2,0.0,0.0
5668,CC,0.0,110833750.0,18702191.0,0,0.0,0,0.0,0.0
5669,CC,214233390.733037,0.0,40215137.0,0,64069012.22,2,0.0,0.0
5670,CC,357526897.974245,0.0,501000000.0,0,61929393.595,1,0.0,0.0
5671,CC,0.0,0.0,7500000.0,0,0.0,0,0.0,0.0
5672,CC,0.0,146561000.0,0.0,0,5150277.555,1,0.0,0.0
5673,CC,0.0,4758000.0,0.0,0,71709963.3333333,3,0.0,71709963.3333333
5674,CC,0.0,0.0,0.0,0,27434622.35,3,76033800.0,0.0
5675,CC,0.0,43730400.0,0.0,0,8234674.845,2,0.0,0.0
5676,CC,0.0,39993500.0,0.0,0,201475.0,1,0.0,0.0
5677,CC,0.0,0.0,205532966.123333,0,123564990.975,2,302381245.2529,0.0
5678,CC,0.0,379803252.6,10230769.2307692,0,0.0,0,0.0,0.0
5679,CC,52442121.163943,0.0,0.0,0,65501846.8266667,2,0.0,0.0
5680,CC,0.0,115924610.0,0.0,0,60817556.965,2,0.0,0.0
5681,CC,0.0,7050000.0,0.0,0,839988.0,1,0.0,0.0
5682,CC,0.0,19804.35,0.0,0,7600000.0,1,0.0,0.0
5683,CC,0.0,0.0,0.0,0,11612346.4644444,2,0.0,0.0
5684,CC,412498100.0,0.0,10893333.3333333,0,297281737.5,3,0.0,0.0
5685,CC,0.0,0.0,216000.0,0,18354487.4266667,1,0.0,0.0
5686,CC,0.0,0.0,20500000.0,0,16000000.0,1,0.0,0.0
5687,CC,0.0,0.0,138627368.463333,0,178114622.8,2,343135366.666667,0.0
5688,CC,0.0,23500000.0,0.0,0,137749571.91,1,0.0,0.0
5689,CC,0.0,11804649.0,0.0,0,8000000.0,1,0.0,0.0
5690,CC,0.0,117500000.0,0.0,0,7294963.0,1,0.0,0.0
5691,CC,0.0,16497922.0,3000000.0,0,18669804.95,1,0.0,0.0
5692,CC,0.0,15600.0,0.0,0,10069477.0,1,0.0,0.0
5693,CC,99552000.0,23616000.0,0.0,0,2615189.59,4,0.0,0.0
5694,CC,0.0,105777520.0,5500000.0,0,0.0,0,0.0,0.0
5695,CC,0.0,0.0,18333333.3333333,0,32131714.2857143,1,0.0,0.0
5696,CC,0.0,0.0,0.0,0,37151846.64,1,0.0,0.0
5697,CC,0.0,124296780.0,4000000.0,0,162537.5,1,0.0,0.0
5698,CC,117990990.0,0.0,64575312.6666667,0,51433333.3333333,1,0.0,0.0
5699,CC,0.0,110215000.0,0.0,0,14067011.8,2,0.0,0.0
5700,CC,128518000.0,0.0,0.0,0,160589035.873333,5,0.0,0.0
5701,CC,0.0,47790000.0,206000000.0,0,124500000.0,1,0.0,0.0
5702,CC,0.0,0.0,20000000.0,0,14866650.495,1,0.0,0.0
5703,CC,0.0,0.0,0.0,0,76649974.87,2,0.0,0.0
5704,CC,0.0,311483335.0,0.0,0,20485714.2857143,1,0.0,0.0
5705,CC,2977305000.0,0.0,4500000000.0,0,0.0,0,0.0,0.0
5706,CC,0.0,10693000.0,50000000.0,0,69396724.48,1,73360000.0,0.0
5707,CC,50087000.0,270661000.0,0.0,0,48978800.62,1,0.0,0.0
5708,CC,276195000.0,0.0,0.0,0,4056498.26875,1,0.0,0.0
5709,CC,0.0,0.0,32500000.0,3,45000000.0,2,26324050.7374667,0.0
5710,CC,0.0,47368170.0,8000000.0,0,22390000.0,1,0.0,0.0
5711,CC,0.0,256105870.0,0.0,0,39163201.4275,1,0.0,0.0
5712,CC,0.0,287119500.0,50883333.3333333,0,7225436.47058824,1,0.0,0.0
5713,CC,0.0,18212500.0,5412500.0,0,0.0,0,0.0,0.0
5714,CC,70121800.0,51528480.0,0.0,0,48983578.16,1,0.0,0.0
5715,CC,0.0,46305330.0,6019000.0,0,10000000.0,1,0.0,0.0
5716,CC,0.0,0.0,0.0,0,4669476.66,2,0.0,0.0
5717,CC,0.0,107430291.0,58500000.0,0,4581666.66666667,4,0.0,0.0
5718,CC,49963000.0,0.0,51375000.0,0,117123472.07,2,238891200.0,215002500.0
5719,CC,0.0,0.0,0.0,0,269202.08,2,0.0,0.0
5720,CC,0.0,0.0,0.0,0,14663645.245,1,0.0,0.0
5721,CC,0.0,0.0,33333333.3333333,0,26134897.7471429,2,663350000.0,0.0
5722,CC,0.0,90036730.0,5916666.66666667,2,3250000.0,1,0.0,0.0
5723,CC,0.0,0.0,0.0,0,3000000.0,1,0.0,0.0
5724,CC,0.0,3732800.0,16000000.0,1,1825000.0,1,0.0,0.0
5725,CC,0.0,11750000.0,0.0,0,1776533.665,1,0.0,0.0
5726,CC,0.0,37828080.0,27400000.0,1,4222500.0,1,0.0,0.0
5727,CC,0.0,0.0,55000000.0,2,125254635.24,2,0.0,0.0
5728,CC,0.0,161305500.0,0.0,0,160366282.953333,2,0.0,0.0
5729,CC,0.0,1121580.0,576666666.666667,0,149649926.5,1,0.0,0.0
5730,CC,0.0,15707160.0,1625000.0,0,0.0,0,0.0,0.0
5731,CC,92065000.0,0.0,0.0,0,1352166.09,1,0.0,0.0
5732,CC,0.0,0.0,0.0,0,160662662.79,4,0.0,0.0
5733,CC,0.0,244898940.0,31571428.5714286,0,13545311.06,1,0.0,0.0
5734,CC,0.0,34995000.0,8799954.6,0,11946106.8833333,1,0.0,0.0
5735,CC,0.0,19514250.0,0.0,0,3784576.24333333,1,0.0,0.0
5736,CC,0.0,10823000.0,0.0,0,1529739.64,2,0.0,0.0
5737,CC,0.0,0.0,5143333.33333333,0,566336511.88,6,0.0,0.0
5738,CC,0.0,0.0,0.0,0,109157918.07,2,0.0,0.0
5739,CC,0.0,0.0,0.0,0,13000000.0,1,0.0,0.0
5740,CC,0.0,0.0,0.0,0,0.0,0,51066.7,0.0
5741,CC,847422219.440319,0.0,0.0,0,402910439.2125,2,790200000.0,0.0
5742,CC,7491731.594849,0.0,0.0,0,13656607.0466667,1,0.0,0.0
5743,CC,0.0,0.0,0.0,0,4025000.0,1,0.0,0.0
5744,CC,0.0,0.0,17080.0,0,57695237.77,4,0.0,0.0
5745,CC,0.0,7992000.0,1400000.0,1,600000.0,1,0.0,0.0
5746,CC,0.0,0.0,0.0,0,9500376.315,2,0.0,0.0
5747,CC,0.0,192202000.0,32500000.0,1,0.0,0,0.0,0.0
5748,CC,105285537.543339,0.0,20000000.0,0,3861009.09363636,1,0.0,0.0
5749,CC,0.0,0.0,59297266.6666667,2,40313362.7385,4,0.0,0.0
5750,CC,0.0,0.0,0.0,0,38487383.26,2,0.0,0.0
5751,CC,0.0,2253092280.0,1905000.0,0,10833910.9873333,1,0.0,0.0
5752,CC,0.0,1462369890.0,150000000.0,0,14354009.0588889,2,0.0,0.0
5753,CC,0.0,0.0,0.0,0,6000000.0,2,0.0,0.0
5754,CC,0.0,0.0,0.0,0,38066804.3830769,2,0.0,0.0
5755,CC,129493200.0,0.0,80000000.0,0,89232455.04,1,0.0,0.0
5756,CC,0.0,44370350.0,0.0,0,15616628.692,2,0.0,0.0
5757,CC,0.0,0.0,0.0,0,32667961.59,2,0.0,0.0
5758,CC,0.0,0.0,0.0,0,33697605.5,2,0.0,0.0
5759,CC,0.0,53669846.39,0.0,0,36534661.41,2,0.0,0.0
5760,CC,0.0,0.0,0.0,0,14770675.782,2,0.0,0.0
5761,CC,0.0,193386640.0,100000000.0,0,6125257.582,1,0.0,0.0
5762,CC,0.0,0.0,100000000.0,0,0.0,0,0.0,0.0
5763,CC,156806390.0,0.0,29264087.39,0,0.0,0,0.0,0.0
5764,CC,342035800.0,0.0,0.0,0,18781036.7945833,7,0.0,0.0
5765,CC,0.0,0.0,0.0,0,2729492.28,1,0.0,0.0
5766,CC,129597500.0,10710000.0,0.0,0,76734985.54,4,0.0,0.0
5767,CC,37458657.974245,0.0,0.0,0,11066977.7545455,2,0.0,123372808.272
5768,CC,0.0,2382063440.0,0.0,0,8487231.91590909,2,0.0,0.0
5769,CC,1024043631.89698,37131769.4,422563200.0,0,165292670.475,2,0.0,0.0
5770,CC,52442121.163943,0.0,0.0,0,1098311.61,1,0.0,0.0
5771,CC,0.0,0.0,116832594.182609,0,94235362.123913,21,0.0,0.0
5772,CC,0.0,0.0,177347.0,0,0.0,0,0.0,0.0
5773,CC,0.0,0.0,0.0,0,2350000.0,1,0.0,0.0
5774,CC,0.0,0.0,0.0,0,38205589.24,1,0.0,0.0
5775,CC,0.0,283388840.0,2300000.0,0,8300666.66666667,1,0.0,0.0
5776,CC,0.0,23943280.0,10000000.0,0,5000000.0,1,0.0,0.0
5777,CC,22475194.784547,222749800.0,0.0,0,1331641.315,1,0.0,0.0
5778,CC,0.0,42598368.0,29100108.0,1,17506856.69,1,0.0,0.0
5779,CC,0.0,0.0,200000000.0,0,47500000.0,2,0.0,0.0
5780,CC,0.0,0.0,300000000.0,0,286891293.135,2,0.0,0.0
5781,CC,0.0,0.0,0.0,0,70477939.2975,2,0.0,0.0
5782,CC,0.0,14816000.0,0.0,0,280759.813333333,1,0.0,0.0
5783,CC,0.0,109634110.0,633.56,0,1591807.05636364,1,0.0,0.0
5784,CC,0.0,0.0,0.0,0,480096.855,1,0.0,0.0
5785,CC,37458657.974245,0.0,0.0,0,3230455.0,1,0.0,0.0
5786,CC,0.0,12829500.0,7968600.0,0,10473575.7066667,1,49999991.44,0.0
5787,CC,0.0,0.0,182394333.333333,0,736284798.695,3,225916290.02,0.0
5788,CC,0.0,0.0,478998273.0,2,0.0,0,421256717.5,0.0
5789,CC,0.0,1856641460.0,172700000.0,0,830000000.0,2,790625000.0,0.0
5790,CC,538166637.77,0.0,95480000.0,0,60158832.585,1,1450095000.0,0.0
5791,CC,0.0,0.0,20461538.4615385,0,67994577.7933333,1,0.0,0.0
5792,CC,0.0,0.0,177059003.5,0,600000000.0,1,0.0,0.0
5793,CC,0.0,0.0,16375000.0,0,14628521.0909091,2,0.0,0.0
5794,CC,0.0,1157949600.0,800000000.0,0,0.0,0,0.0,0.0
5795,CC,0.0,117706200.0,0.0,0,25000000.0,1,0.0,0.0
5796,CC,1400724657.97425,0.0,0.0,0,6594003.524375,1,0.0,0.0
5797,CC,172309826.681527,176918.86,77398000.0,0,15798216.5913636,1,76515562.5,0.0
5798,CC,0.0,483008760.0,0.0,0,15345444.2538462,2,0.0,0.0
5799,CC,0.0,101219076.5,3434186.05555556,0,45523206.1666667,2,0.0,0.0
5800,CC,0.0,0.0,0.0,0,80110656.525,2,0.0,0.0
5801,CC,196768000.0,0.0,450000000.0,0,5296735.2,1,0.0,0.0
5802,CC,45954250.0,107308336.0,0.0,0,998148.910588235,2,0.0,0.0
5803,CC,0.0,10575000.0,0.0,0,3662679.14,3,0.0,0.0
5804,CC,0.0,0.0,230000000.0,0,40000000.0,1,0.0,0.0
5805,CC,0.0,39684450.0,0.0,0,18625949.675,3,0.0,0.0
5806,CC,0.0,6349700.0,0.0,0,802484.0,1,0.0,0.0
5808,CC,314801640.0,94882108.0,27500000.0,0,652451.8,2,0.0,0.0
5809,CC,0.0,0.0,178489548.0,0,188691548.958,2,175825440.0,0.0
5810,CC,0.0,0.0,2506705.68222222,0,2628571.42857143,2,0.0,0.0
5811,CC,0.0,21466800.0,120200000.0,3,86570310.44,2,183976000.0,0.0
5812,CC,0.0,0.0,72250000.0,0,34000000.0,1,0.0,0.0
5813,CC,584191300.0,12464000.0,0.0,0,127709044.82,1,0.0,0.0
5814,CC,127359437.112433,0.0,0.0,0,630929404.585,5,0.0,0.0
5815,CC,0.0,0.0,0.0,0,211493.0,1,0.0,0.0
5816,CC,249857790.0,0.0,40000000.0,0,33365742.32,1,0.0,0.0
5817,CC,44987000.0,0.0,86300000.0,0,139937143.01,3,0.0,0.0
5818,CC,0.0,0.0,0.0,0,42680092.635,2,0.0,0.0
5819,CC,0.0,0.0,0.0,0,8854717.64,1,0.0,0.0
5820,CC,0.0,0.0,0.0,0,36902000.0,1,0.0,0.0
5821,CC,0.0,8098100.0,0.0,0,951742.08,1,0.0,0.0
5822,CC,0.0,1341655150.0,0.0,0,5402094.73684211,1,0.0,0.0
5823,CC,0.0,0.0,0.0,0,4847054.54,1,0.0,0.0
5824,CC,0.0,57750000.0,0.0,0,351636639.889167,2,0.0,0.0
5825,CC,1846876885.94849,0.0,88629537.2727273,0,10000000.0,1,0.0,0.0
5826,CC,0.0,0.0,0.0,0,194400000.0,1,0.0,0.0
5827,CC,0.0,1433110450.0,0.0,0,21368181.8181818,2,0.0,0.0
5828,CC,0.0,0.0,0.0,0,5000000.0,1,0.0,0.0
5829,CC,0.0,289766390.0,20616666.6666667,0,0.0,0,0.0,0.0
5830,CC,0.0,223693965.0,39500000.0,0,30000000.0,1,0.0,0.0
5831,CC,0.0,4700000.0,0.0,0,676278.47,1,0.0,0.0
5832,CC,122409300.0,149822326.0,0.0,0,55451830.9442857,2,0.0,0.0
5833,CC,0.0,3830579.44,17000000.0,3,0.0,0,0.0,0.0
5834,CC,141292200.0,747300.0,65218809.0,0,11755137.69,3,0.0,0.0
5835,CC,0.0,12854500.0,0.0,0,812284.5,1,0.0,0.0
5836,CC,14983463.189698,0.0,22587597.4,0,16739204.3241667,1,0.0,0.0
5837,CC,0.0,0.0,0.0,0,25828471.165,2,0.0,0.0
5838,CC,0.0,48595650.0,0.0,0,19444091.84,2,0.0,0.0
5839,CC,0.0,0.0,0.0,0,52140704.0,1,0.0,0.0
5840,CC,63047250.0,56314360.0,93750362.205,0,103706262.236667,1,0.0,0.0
5841,CC,0.0,0.0,0.0,0,2000000.0,1,0.0,0.0
5842,CC,0.0,2949250.0,0.0,0,22016.1,1,0.0,0.0
5843,CC,656310900.0,0.0,113000000.0,0,1383627929.1,4,0.0,1343549528.37
