Id,Tipo_ID,Ocupacion,Nacimiento,Edad,RangoEtario,Estado,IngresosFinancieros,Activos,Pasivos,Patrimonio,NivelRiesgo,Segmento,RiesgoOcupacion,Portafolio_RentaFija,Portafolio_RentaVariable,Entradas_Transaccionales,Entradas_Frecuencia,Salidas_Transaccionales,Salidas_Frecuencia,DivisasCompras,DivisasVentas,Cluster
3686,CC,Rentista de Capital,1944-06-01,79,Mayor de 50,Activo,235286000,4849393000,0.0,4849393000.0,Bajo,Personal,3,0.0,0.0,3829876.33333333,0,31665529.5033333,1,0.0,36075000.0,1
3690,CC,Rentista de Capital,1932-07-28,90,Mayor de 50,Activo,93252000,2923979000,159155000.0,2764824000.0,Medio,Personal,3,1049053831.16,0.0,0.0,0,500000000.0,1,0.0,1820277036.69,1
3691,CC,Rentista de Capital,1945-03-16,78,Mayor de 50,Activo,60000000,1017722000,785000.0,1016937000.0,Medio,Personal,3,0.0,61616678.0,0.0,0,20000000.0,1,0.0,0.0,0
3692,CC,Rentista de Capital,1944-08-01,78,Mayor de 50,Activo,49349000,1198895000,7755000.0,1191140000.0,Medio,Personal,3,0.0,184008109.23,265734706.666667,0,112698000.0,1,0.0,0.0,3
3694,CC,Rentista de Capital,1945-09-16,77,Mayor de 50,Activo,144000000,2900000000,1000000000.0,1900000000.0,Medio,Personal,3,139015500.0,23677500.0,0.0,0,0.0,0,36361274.566,0.0,3
3697,CC,Rentista de Capital,1944-09-21,78,Mayor de 50,Activo,149949996,2930048000,0.0,2930048000.0,Medio,Personal,3,379082531.89698,0.0,0.0,0,79076443.0657143,2,0.0,0.0,4
3698,CC,Rentista de Capital,1945-07-02,78,Mayor de 50,Activo,54000000,6150000000,0.0,6150000000.0,Medio,Personal,3,0.0,0.0,0.0,0,0.0,0,664631750.0,666500000.0,1
3699,CC,Rentista de Capital,1945-10-02,77,Mayor de 50,Activo,21418000,1324216000,0.0,1324216000.0,Alto,Personal,3,0.0,0.0,33700000.0,0,0.0,0,0.0,0.0,2
3701,CC,Rentista de Capital,1945-11-25,77,Mayor de 50,Activo,3800000,964205000,200000000.0,894382000.0,Alto,Personal,3,173324590.0,0.0,0.0,0,4515563.83333333,1,0.0,0.0,1
3705,CC,Rentista de Capital,1942-01-04,81,Mayor de 50,Activo,702173000,1951850000,425501000.0,1526349000.0,Medio,Personal,3,0.0,0.0,0.0,0,17363636.3636364,3,0.0,0.0,1
3707,CC,Rentista de Capital,1946-04-01,77,Mayor de 50,Activo,10000000,2490000000,0.0,2490000000.0,Medio,Personal,3,338969520.0,132586755.79,0.0,0,121766752.87,1,0.0,0.0,0
3708,CC,Rentista de Capital,1944-11-27,78,Mayor de 50,Activo,158995000,2682594000,564412000.0,2118182000.0,Medio,Personal,3,0.0,0.0,221657265.0,0,104090423.365,7,0.0,0.0,2
3710,CC,Rentista de Capital,1946-04-24,77,Mayor de 50,Activo,4705000,1307672000,256771000.0,1050901000.0,Medio,Personal,3,0.0,0.0,0.0,0,23926914.0,1,0.0,0.0,1
3714,CC,Rentista de Capital,1944-09-19,78,Mayor de 50,Activo,6120000,403256000,2157000.0,401099000.0,Medio,Personal,3,38026600.0,0.0,0.0,0,29841159.1633333,2,0.0,0.0,1
3715,CC,Rentista de Capital,1946-04-26,77,Mayor de 50,Activo,285973000,628861000,11514000.0,617347000.0,Bajo,Personal,3,44941950.0,16737300.0,0.0,0,15727075.5433333,1,0.0,0.0,0
3716,CC,Rentista de Capital,1945-02-02,78,Mayor de 50,Activo,176355000,1741758000,0.0,1741758000.0,Medio,Personal,3,0.0,505008692.73,0.0,0,9788383.33333333,1,146608969.0,0.0,0
3718,CC,Rentista de Capital,1945-10-22,77,Mayor de 50,Activo,19000000,3380000000,5000000.0,3199090000.0,Medio,Personal,3,0.0,524691270.0,144994000.0,0,0.0,0,0.0,0.0,3
3721,CC,Rentista de Capital,1946-06-11,77,Mayor de 50,Activo,18000000,287500000,0.0,287500000.0,Medio,Personal,3,0.0,37600000.0,50000000.0,0,5239636.36363636,1,0.0,0.0,3
3722,CC,Rentista de Capital,1945-05-14,78,Mayor de 50,Activo,24638496,0,0.0,0.0,Medio,Personal,3,0.0,0.0,0.0,0,1662177.62,1,0.0,0.0,4
3724,CC,Rentista de Capital,1946-04-15,77,Mayor de 50,Activo,22470000,868256000,0.0,868256000.0,Medio,Personal,3,0.0,53700550.0,0.0,0,11719518.49,1,0.0,0.0,0
3728,CC,Rentista de Capital,1947-01-11,76,Mayor de 50,En Espera,43740000,1129885000,0.0,1129885000.0,Medio,Personal,3,0.0,0.0,2647537.31571429,0,29281803.495,2,34119000.0,0.0,2
3729,CC,Rentista de Capital,1946-11-03,76,Mayor de 50,En Espera,30000000,700000000,100000000.0,600000000.0,Medio,Personal,3,202859000.0,0.0,0.0,0,2333333.33333333,1,0.0,0.0,1
3731,CC,Rentista de Capital,1946-02-17,77,Mayor de 50,Activo,312266000,8754069000,40295000.0,8713774000.0,Bajo,Personal,3,1510135000.0,117500000.0,15000000.0,0,0.0,0,0.0,0.0,3
3732,CC,Rentista de Capital,1947-06-20,76,Mayor de 50,Activo,0,81834000,0.0,81834000.0,Medio,Personal,3,0.0,20391750.0,0.0,0,1347337.0,1,0.0,0.0,0
3733,CC,Rentista de Capital,1946-08-09,76,Mayor de 50,Activo,140000000,24672000000,0.0,28830231000.0,Medio,Personal,3,2585133400.0,0.0,1169862496.66667,0,0.0,0,0.0,0.0,2
3735,CC,Rentista de Capital,1946-09-11,76,Mayor de 50,En Espera,30000000,200000000,0.0,200000000.0,Medio,Personal,3,0.0,22745850.0,0.0,0,5711945.34,1,0.0,0.0,0
3737,CC,Rentista de Capital,1946-12-17,76,Mayor de 50,Activo,4891000,1164777000,126666000.0,362854000.0,Medio,Personal,3,67425584.353641,0.0,16000000.0,0,31684289.3661538,1,0.0,0.0,2
3745,CC,Rentista de Capital,1947-05-01,76,Mayor de 50,Activo,3103000,645839000,41182000.0,604657000.0,Medio,Personal,3,190570000.0,0.0,0.0,0,10341243.39,1,0.0,0.0,1
3748,CC,Rentista de Capital,1946-05-01,77,Mayor de 50,Activo,12095000,214934000,182000.0,214752000.0,Medio,Personal,3,0.0,27705920.0,0.0,0,2266000.0,1,0.0,0.0,0
3752,CC,Rentista de Capital,1948-01-19,75,Mayor de 50,Activo,1000,904304000,0.0,904304000.0,Medio,Personal,3,0.0,0.0,0.0,0,27814472.4533333,4,0.0,0.0,4
3754,CC,Rentista de Capital,1943-05-21,80,Mayor de 50,Inactivo,20306000,1240329000,0.0,1240329000.0,Medio,Personal,3,6126330.0,0.0,0.0,0,7445417.767,2,0.0,0.0,4
3757,CC,Rentista de Capital,1946-09-19,76,Mayor de 50,Activo,3540000,362844000,3107000.0,359737000.0,Medio,Personal,3,0.0,0.0,0.0,0,3000000.0,1,0.0,0.0,1
3758,CC,Rentista de Capital,1946-08-09,76,Mayor de 50,En Espera,93000000,5545126000,4900000.0,5540226000.0,Medio,Personal,3,28507390.0,0.0,0.0,0,209550388.7,2,0.0,0.0,1
3759,CC,Rentista de Capital,1946-12-13,76,Mayor de 50,Activo,168682000,4175000000,2799000.0,4172201000.0,Bajo,Personal,3,0.0,0.0,0.0,0,35575417.53625,2,282335000.0,0.0,1
3762,CC,Rentista de Capital,1947-05-21,76,Mayor de 50,Activo,31960000,1120397000,1010000.0,1119387000.0,Medio,Personal,3,0.0,0.0,5000000.0,0,5860000.0,1,0.0,0.0,2
3763,CC,Rentista de Capital,1947-10-25,75,Mayor de 50,Activo,98734000,2330497000,0.0,2330497000.0,Medio,Personal,3,0.0,0.0,0.0,0,131886812.8,1,0.0,283166500.0,4
3765,CC,Rentista de Capital,1948-10-01,74,Mayor de 50,Activo,43200000,1073909000,126048000.0,947861000.0,Medio,Personal,3,0.0,0.0,0.0,0,2107142.85714286,1,0.0,0.0,1
3766,CC,Rentista de Capital,1948-05-22,75,Mayor de 50,Activo,116400000,2345278000,0.0,2345278000.0,Medio,Personal,3,763867400.0,0.0,0.0,0,16277777.7777778,1,0.0,0.0,4
3768,CC,Rentista de Capital,1947-10-11,75,Mayor de 50,Activo,120594000,2592190000,0.0,2592190000.0,Medio,Personal,3,414069290.0,204121963.76,0.0,0,121766752.87,1,0.0,0.0,0
3773,CC,Rentista de Capital,1947-02-07,76,Mayor de 50,Activo,19395000,2387773000,0.0,2387773000.0,Medio,Personal,3,0.0,0.0,269574786.333333,0,90092331.0,2,0.0,0.0,1
3776,CC,Rentista de Capital,1948-12-19,74,Mayor de 50,Activo,3500000,1092779000,62359000.0,1024986000.0,Medio,Personal,3,203059657.974245,0.0,0.0,0,7443316.638,2,311625000.0,0.0,1
3778,CC,Rentista de Capital,1948-12-14,74,Mayor de 50,Activo,275996000,1487474000,23624000.0,1463850000.0,Bajo,Personal,3,0.0,0.0,0.0,0,15000000.0,1,0.0,0.0,1
3779,CC,Rentista de Capital,1948-07-23,74,Mayor de 50,Activo,84507000,3202747000,2501000.0,3200246000.0,Medio,Personal,3,221950520.0,0.0,20000000.0,0,15700000.0,1,0.0,0.0,2
3787,CC,Rentista de Capital,1949-05-05,74,Mayor de 50,Activo,144000000,2370137000,0.0,2370137000.0,Medio,Personal,3,0.0,0.0,0.0,0,181150759.679091,2,0.0,0.0,4
3788,CC,Rentista de Capital,1948-09-29,74,Mayor de 50,Activo,246961992,2037202000,52027000.0,1985175000.0,Medio,Personal,3,0.0,0.0,49067878.3776471,0,9302250.0,1,206300000.0,0.0,2
3794,CC,Rentista de Capital,1949-08-14,73,Mayor de 50,Activo,242857000,3591137000,323689000.0,3267448000.0,Medio,Personal,3,0.0,32900000.0,0.0,0,161701670.035556,1,0.0,0.0,0
3799,CC,Rentista de Capital,1949-07-24,73,Mayor de 50,Activo,67893000,1425773000,0.0,1425773000.0,Medio,Personal,3,0.0,0.0,0.0,0,13295483.8733333,1,0.0,0.0,4
3812,CC,Rentista de Capital,1950-02-14,73,Mayor de 50,Activo,64880000,456078000,39120000.0,416958000.0,Medio,Personal,3,894969000.0,8440000.0,0.0,0,13642857.1428571,1,0.0,0.0,0
3813,CC,Rentista de Capital,1949-11-30,73,Mayor de 50,Activo,5300000,2557000,426000000.0,2201835000.0,Medio,Personal,3,516983500.0,0.0,0.0,0,47931305.6266667,1,0.0,0.0,1
3820,CC,Rentista de Capital,1949-03-18,74,Mayor de 50,Activo,52485000,961198000,19628000.0,941570000.0,Medio,Personal,3,397619100.0,0.0,133470000.0,0,14246096.3,1,0.0,0.0,2
3825,CC,Rentista de Capital,1949-08-20,73,Mayor de 50,Activo,43200000,930920000,399944000.0,530976000.0,Medio,Personal,3,0.0,0.0,0.0,0,7362500.0,1,0.0,0.0,1
3826,CC,Rentista de Capital,1949-10-08,73,Mayor de 50,Activo,38050000,2222053000,250052000.0,1972001000.0,Medio,Personal,3,397800000.0,0.0,200000000.0,0,175678432.625,3,0.0,697500000.0,2
3827,CC,Rentista de Capital,1950-03-11,73,Mayor de 50,Inactivo,497775000,8411544000,44562000.0,8366982000.0,Medio,Personal,3,0.0,0.0,1.0,0,31370518.65,2,0.0,0.0,1
3829,CC,Rentista de Capital,1950-06-01,73,Mayor de 50,Activo,54147000,576621000,3766000.0,572855000.0,Medio,Personal,3,6372240.0,0.0,0.0,0,8305806.86125,1,0.0,21732488.9583333,1
3831,CC,Rentista de Capital,1950-08-07,72,Mayor de 50,Activo,33421000,659043000,0.0,659043000.0,Medio,Personal,3,49646000.0,0.0,60399098.1,0,3084068.83333333,1,0.0,0.0,2
3832,CC,Rentista de Capital,1949-11-25,73,Mayor de 50,En Espera,724681000,4548142000,475049000.0,4073093000.0,Medio,Personal,3,0.0,0.0,0.0,0,811.36,1,0.0,0.0,1
3834,CC,Rentista de Capital,1950-02-15,73,Mayor de 50,Activo,114714000,4217124000,5000000.0,4212124000.0,Medio,Personal,3,0.0,0.0,0.0,0,3947919.00875,1,45603625.0,0.0,1
3835,CC,Rentista de Capital,1950-05-27,73,Mayor de 50,En Espera,66000000,250000000,0.0,250000000.0,Medio,Personal,3,0.0,0.0,0.0,0,5612338.77,2,0.0,0.0,4
3841,CC,Rentista de Capital,1950-12-18,72,Mayor de 50,Activo,14764000,704790000,128546000.0,576244000.0,Alto,Personal,3,0.0,0.0,0.0,0,10809616.488,1,381000000.0,0.0,1
3843,CC,Rentista de Capital,1950-05-16,73,Mayor de 50,Activo,294532000,1997786000,0.0,1997786000.0,Medio,Personal,3,0.0,0.0,757750000.0,0,50375000.0,1,0.0,561750000.0,1
3844,CC,Rentista de Capital,1972-06-03,51,Mayor de 50,Inactivo,48000000,310000000,60000000.0,250000000.0,Medio,Personal,3,0.0,15700400.0,0.0,0,919651.33,2,0.0,0.0,0
3845,CC,Rentista de Capital,1950-05-31,73,Mayor de 50,Activo,341677000,1604592000,26268000.0,1578324000.0,Bajo,Personal,3,0.0,0.0,70000000.0,0,8826121.25625,1,0.0,0.0,2
3846,CC,Rentista de Capital,1949-07-02,74,Mayor de 50,Activo,66615000,499260000,0.0,499260000.0,Medio,Personal,3,0.0,0.0,375500000.0,0,109008640.542857,2,0.0,0.0,1
3847,CC,Rentista de Capital,1950-12-05,72,Mayor de 50,Activo,82615000,5159435000,2164427000.0,2995008000.0,Medio,Personal,3,0.0,0.0,0.0,0,10144059.0388889,1,0.0,0.0,1
3849,CC,Rentista de Capital,1951-02-07,72,Mayor de 50,Activo,985713000,3321206000,0.0,3321206000.0,Bajo,Personal,3,0.0,1009077435.0,0.0,0,205900000.0,1,0.0,0.0,0
3850,CC,Rentista de Capital,1950-11-09,72,Mayor de 50,En Espera,72000000,785146000,20867000.0,764279000.0,Medio,Personal,3,0.0,0.0,0.0,0,21518289.0,2,0.0,0.0,1
3851,CC,Rentista de Capital,1950-10-22,72,Mayor de 50,Activo,6061000,1982758000,2750000.0,1886735000.0,Medio,Personal,3,0.0,0.0,0.0,0,7359375.0,1,0.0,0.0,1
3866,CC,Rentista de Capital,1951-11-22,71,Mayor de 50,En Espera,216000000,4300000000,386000000.0,3914000000.0,Medio,Personal,3,0.0,0.0,0.0,0,23732233.32,1,0.0,0.0,1
3868,CC,Rentista de Capital,1952-03-22,71,Mayor de 50,Activo,171138000,2556770000,365530000.0,2191240000.0,Medio,Personal,3,118359600.0,0.0,37750000.0,0,39064452.465,1,0.0,0.0,2
3870,CC,Rentista de Capital,1951-11-20,71,Mayor de 50,Activo,256930000,7048980000,0.0,7048980000.0,Medio,Personal,3,277194069.009413,324724580.0,392900000.0,0,938175833.333333,1,574850000.0,1185442500.0,2
3873,CC,Rentista de Capital,1951-10-03,71,Mayor de 50,Activo,93946000,1744903000,59950000.0,1684953000.0,Medio,Personal,3,450624600.0,0.0,195000000.0,0,5500000.0,1,0.0,0.0,2
3874,CC,Rentista de Capital,1951-07-11,72,Mayor de 50,Activo,29864000,1657744000,844532000.0,813212000.0,Medio,Personal,3,286569000.0,0.0,0.0,0,11750000.0,1,0.0,0.0,1
3876,CC,Rentista de Capital,1951-06-04,72,Mayor de 50,Activo,300000000,3000000000,0.0,3000000000.0,Bajo,Personal,3,0.0,0.0,370000000.0,0,0.0,0,362700000.0,0.0,2
3881,CC,Rentista de Capital,1953-02-26,70,Mayor de 50,Activo,1178169000,6383529000,270059000.0,6113470000.0,Medio,Personal,3,12982200.0,6580000.0,0.0,0,22000000.0,1,0.0,19196165.175,0
3882,CC,Rentista de Capital,1947-04-10,76,Mayor de 50,Activo,140732000,9294009000,0.0,9294009000.0,Medio,Personal,3,0.0,48114000.0,0.0,0,62000000.0,2,0.0,0.0,0
3890,CC,Rentista de Capital,1951-01-25,72,Mayor de 50,Activo,60000000,900000000,0.0,900000000.0,Medio,Personal,3,74385750.0,0.0,0.0,0,6843209.3125,2,0.0,0.0,4
3892,CC,Rentista de Capital,1951-02-01,72,Mayor de 50,En Espera,108000000,900000000,0.0,900000000.0,Bajo,Personal,3,0.0,2698580.0,0.0,0,100180396.01,3,0.0,0.0,0
3894,CC,Rentista de Capital,1952-03-14,71,Mayor de 50,Activo,3303336000,5253280000,43587000.0,5209693000.0,Medio,Personal,3,0.0,71903800.0,100000000.0,0,50046501.5,1,0.0,0.0,3
3895,CC,Rentista de Capital,1952-01-11,71,Mayor de 50,Activo,24000000,135000000,0.0,135000000.0,Medio,Personal,3,0.0,0.0,0.0,0,72528844.14,2,137285188.0,0.0,4
3897,CC,Rentista de Capital,1952-08-14,70,Mayor de 50,Inactivo,22581000,576754000,25205000.0,551549000.0,Medio,Personal,3,0.0,41630250.0,0.0,0,3233333.33333333,1,0.0,0.0,0
3904,CC,Rentista de Capital,1952-11-27,70,Mayor de 50,En Espera,7066000,1109899000,0.0,1109899000.0,Medio,Personal,3,0.0,18548550.0,0.0,0,2257426.62,1,0.0,0.0,0
3912,CC,Rentista de Capital,1952-11-05,70,Mayor de 50,Activo,72000000,14969596000,0.0,14969596000.0,Medio,Personal,3,86705000.0,35250000.0,0.0,0,56666666.6666667,1,0.0,150975092.0,0
3913,CC,Rentista de Capital,1953-04-23,70,Mayor de 50,Activo,109506000,4081898000,266671000.0,3815227000.0,Medio,Personal,3,387988000.0,0.0,0.0,0,74772840.9833333,2,42064000.0,0.0,1
3915,CC,Rentista de Capital,1953-05-05,70,Mayor de 50,Activo,16692000,82990000,373000000.0,456990000.0,Medio,Personal,3,0.0,0.0,0.0,0,0.0,0,1281615.75,0.0,1
3918,CC,Rentista de Capital,1953-05-15,70,Mayor de 50,Activo,87329000,3433546000,9721000.0,3423825000.0,Medio,Personal,3,422151090.0,209320883.89,0.0,0,121766752.87,1,0.0,0.0,0
3919,CC,Rentista de Capital,1953-07-30,69,Mayor de 50,Activo,169780000,2221135000,23000.0,2221112000.0,Medio,Personal,3,384020360.0,19053800.0,42066000.0,0,13099255.4,1,25018500.0,0.0,3
3921,CC,Rentista de Capital,1952-12-12,70,Mayor de 50,Activo,11466000,647654000,6386000.0,641268000.0,Medio,Personal,3,301001800.0,270852259.12,550000000.0,0,77049189.99,2,0.0,0.0,3
3923,CC,Rentista de Capital,1953-09-22,69,Mayor de 50,Activo,97754000,1645161000,0.0,1645161000.0,Medio,Personal,3,0.0,0.0,17096017.25,0,113293620.178333,2,156585811.428571,0.0,2
3926,CC,Rentista de Capital,1953-08-27,69,Mayor de 50,Activo,57304000,2545637000,191670000.0,2353967000.0,Medio,Personal,3,0.0,308585500.0,353960.0,0,0.0,0,0.0,0.0,3
3928,CC,Rentista de Capital,1949-08-15,73,Mayor de 50,Activo,35880000,913614000,15000000.0,898614000.0,Medio,Personal,3,159337415.1,0.0,0.0,0,165553789.995,1,0.0,0.0,1
3930,CC,Rentista de Capital,1953-02-04,70,Mayor de 50,Activo,174000000,3374158000,2714000.0,3371444000.0,Medio,Personal,3,336135050.0,0.0,600000000.0,0,363274662.08,2,301066500.0,0.0,2
3935,CC,Rentista de Capital,1975-05-06,48,31-50,Activo,10000000,721486000,0.0,721486000.0,Alto,Personal,3,0.0,31055808.0,0.0,0,8356000.0,1,0.0,0.0,0
3939,CC,Rentista de Capital,1953-03-08,70,Mayor de 50,Activo,36000000,1332000000,0.0,1332000000.0,Medio,Personal,3,0.0,0.0,0.0,0,83019301.0666667,1,0.0,0.0,4
3945,CC,Rentista de Capital,1953-09-03,69,Mayor de 50,Activo,18000000,310000000,0.0,310000000.0,Medio,Personal,3,0.0,0.0,1300365.845,0,2725000.0,2,0.0,0.0,1
3950,CC,Rentista de Capital,1953-12-06,69,Mayor de 50,Activo,144000000,3647535000,483477.0,3647051523.0,Medio,Personal,3,500635000.0,0.0,64988904.0,0,183146529.22,1,0.0,0.0,2
3951,CC,Rentista de Capital,1953-11-24,69,Mayor de 50,En Espera,65460000,0,0.0,100000000.0,Medio,Personal,3,0.0,30550000.0,0.0,0,7389831.09,1,0.0,0.0,0
3967,CC,Rentista de Capital,1952-11-18,70,Mayor de 50,Activo,99967000,3958958000,490914000.0,3468044000.0,Medio,Personal,3,91745120.0,0.0,0.0,0,280616198.685,3,0.0,0.0,1
3975,CC,Rentista de Capital,1957-05-09,66,Mayor de 50,Activo,39337000,433200000,0.0,433200000.0,Medio,Personal,3,0.0,0.0,62000000.0,0,31471765.19,1,0.0,0.0,1
3979,CC,Rentista de Capital,1957-01-26,66,Mayor de 50,Activo,1050144000,24680885000,134091000.0,24546794000.0,Medio,Personal,3,187293289.871225,0.0,0.0,0,82818498.636,1,0.0,334161480.0,1
3985,CC,Rentista de Capital,1954-08-16,68,Mayor de 50,Activo,15174996,2601127000,41656000.0,2559471000.0,Medio,Personal,3,0.0,0.0,666602500.0,0,36400000.0,1,0.0,0.0,2
3986,CC,Rentista de Capital,1955-01-16,68,Mayor de 50,Activo,188193000,3727236000,1026133000.0,2701103000.0,Medio,Personal,3,383556800.0,0.0,380000000.0,0,0.0,0,0.0,0.0,2
3988,CC,Rentista de Capital,1954-09-25,68,Mayor de 50,Activo,114450000,754135000,7192000.0,746943000.0,Medio,Personal,3,0.0,0.0,10000000.0,0,176174737.09,3,172960000.0,0.0,2
3993,CC,Rentista de Capital,1957-03-26,66,Mayor de 50,Activo,314225000,1134200000,0.0,1134200000.0,Bajo,Personal,3,18535400.0,0.0,41387500.0,0,91420843.55,1,799877242.8,0.0,2
3994,CC,Rentista de Capital,1958-05-28,65,Mayor de 50,Activo,24539000,910406000,0.0,910406000.0,Medio,Personal,3,0.0,0.0,177774000.0,0,12852356.94,2,185069931.48,0.0,2
3996,CC,Rentista de Capital,1955-11-08,67,Mayor de 50,Activo,840621000,1757738000,6615000.0,1751123000.0,Bajo,Personal,3,0.0,0.0,0.0,0,4194224.74,1,0.0,0.0,1
3998,CC,Rentista de Capital,1953-10-12,69,Mayor de 50,Activo,187409004,4577878000,0.0,4577878000.0,Medio,Personal,3,587833630.0,63450000.0,50800000.0,0,0.0,0,0.0,0.0,3
4000,CC,Rentista de Capital,1953-11-30,69,Mayor de 50,Prospecto,51796000,1269264000,379966000.0,889298000.0,Medio,Personal,3,289712620.0,0.0,0.0,0,300208132.52,1,0.0,0.0,1
4004,CC,Rentista de Capital,1957-07-06,66,Mayor de 50,Activo,540000000,3600000000,0.0,3600000000.0,Medio,Personal,3,0.0,0.0,18666666.6666667,0,1611006.235,1,31715706.0,0.0,2
4008,CC,Rentista de Capital,1955-04-22,68,Mayor de 50,Activo,257135000,3976663000,1284822000.0,2691841000.0,Medio,Personal,3,0.0,0.0,0.0,0,219211976.135,2,0.0,0.0,1
4010,CC,Rentista de Capital,1956-08-21,66,Mayor de 50,Activo,74136000,1974000000,562184000.0,1411816000.0,Medio,Personal,3,0.0,153115.2,251666666.666667,0,100000000.0,1,50180000.0,0.0,3
4011,CC,Rentista de Capital,1957-02-12,66,Mayor de 50,Activo,3246579000,6232281000,765166000.0,5467115000.0,Medio,Personal,3,0.0,0.0,1815141943.0,0,48555760.0,1,0.0,0.0,2
4014,CC,Rentista de Capital,1955-11-24,67,Mayor de 50,Activo,82486000,2246895000,69275000.0,2177620000.0,Medio,Personal,3,368150000.0,0.0,400000000.0,0,0.0,0,0.0,0.0,2
4016,CC,Rentista de Capital,1956-11-29,66,Mayor de 50,Activo,47244000,609693000,0.0,609693000.0,Medio,Personal,3,0.0,19294780.0,0.0,0,4000000.0,1,0.0,0.0,0
4018,CC,Rentista de Capital,1956-05-05,67,Mayor de 50,Activo,9948000,994415000,0.0,994415000.0,Medio,Personal,3,0.0,0.0,0.0,0,6000000.0,1,0.0,0.0,4
4020,CC,Rentista de Capital,1955-06-29,68,Mayor de 50,Activo,31304000,497666000,0.0,497666000.0,Medio,Personal,3,220787080.0,0.0,0.0,0,11283055.7675,2,0.0,0.0,4
4026,CC,Rentista de Capital,1955-11-30,67,Mayor de 50,Activo,30000000,60000000,0.0,60000000.0,Medio,Personal,3,66593080.0,85173056.0,0.0,0,11081915.8618182,2,0.0,0.0,0
4027,CC,Rentista de Capital,1954-03-13,69,Mayor de 50,En Espera,7200000,10000000,0.0,10000000.0,Alto,Personal,3,0.0,0.0,0.0,0,1100000.0,1,0.0,0.0,4
4035,CC,Rentista de Capital,1957-05-02,66,Mayor de 50,En Espera,4800000,60000000,0.0,60000000.0,Medio,Personal,3,0.0,84533900.0,0.0,0,6064614.0,1,0.0,0.0,0
4039,CC,Rentista de Capital,1959-03-01,64,Mayor de 50,Activo,31570000,1014952000,23800000.0,991152000.0,Medio,Personal,3,0.0,0.0,0.0,0,11111550.6025,1,0.0,0.0,1
4053,CC,Rentista de Capital,1956-10-28,66,Mayor de 50,Activo,60000000,985000000,0.0,985000000.0,Medio,Personal,3,0.0,0.0,0.0,0,118758255.05,4,0.0,0.0,4
4054,CC,Rentista de Capital,1956-09-22,66,Mayor de 50,Inactivo,68793000,765863000,30429000.0,735434000.0,Medio,Personal,3,0.0,331948750.0,0.0,0,1242146.70086957,1,0.0,0.0,0
4059,CC,Rentista de Capital,1957-11-17,65,Mayor de 50,Activo,552272000,1233091000,0.0,1233091000.0,Bajo,Personal,3,367150800.0,84117440.0,0.0,0,4128260.86956522,2,0.0,0.0,0
4065,CC,Rentista de Capital,1960-01-12,63,Mayor de 50,Activo,39177000,1100295000,0.0,1100295000.0,Medio,Personal,3,0.0,0.0,0.0,0,26607054.5675,1,0.0,0.0,4
4071,CC,Rentista de Capital,1959-07-28,63,Mayor de 50,Inactivo,33968000,641578000,114665000.0,526913000.0,Medio,Personal,3,0.0,28641800.0,0.0,0,3605367.53,1,0.0,0.0,0
4073,CC,Rentista de Capital,1960-07-08,63,Mayor de 50,Activo,169732000,3746285000,66671000.0,3679614000.0,Bajo,Personal,3,252057500.0,0.0,225000000.0,0,0.0,0,295073666.666667,0.0,2
4076,CC,Rentista de Capital,1959-01-21,64,Mayor de 50,Activo,7000000,476000000,2000000.0,476173000.0,Medio,Personal,3,0.0,0.0,3909090.90909091,0,16495784.57,2,17066509.7333333,0.0,2
4077,CC,Rentista de Capital,1956-02-29,67,Mayor de 50,Activo,40576000,1769248000,472190000.0,1297058000.0,Medio,Personal,3,0.0,0.0,0.0,0,9893220.855,2,0.0,0.0,1
4079,CC,Rentista de Capital,1959-11-03,63,Mayor de 50,En Espera,86940000,246412000,55644000.0,189768000.0,Medio,Personal,3,0.0,9400000.0,0.0,0,2837949.89,1,0.0,0.0,0
4081,CC,Rentista de Capital,1961-03-13,62,Mayor de 50,Inactivo,68785000,764889000,76516000.0,688373000.0,Medio,Personal,3,0.0,13912500.0,0.0,0,927158.94,1,0.0,0.0,0
4082,CC,Rentista de Capital,1961-07-22,61,Mayor de 50,En Espera,16357000,257686000,0.0,257686000.0,Medio,Personal,3,0.0,0.0,0.0,0,12533480.7,2,0.0,0.0,4
4083,CC,Rentista de Capital,1967-10-18,55,Mayor de 50,Activo,49660000,533073000,5188000.0,527885000.0,Medio,Personal,3,0.0,0.0,0.0,0,3768567.84,1,0.0,0.0,1
4091,CC,Rentista de Capital,1961-08-20,61,Mayor de 50,Activo,101509000,3229220000,0.0,3229220000.0,Medio,Personal,3,263271700.0,0.0,0.0,0,243939883.54,1,0.0,0.0,4
4093,CC,Rentista de Capital,1962-10-02,60,Mayor de 50,Activo,108000000,1200000000,0.0,1200000000.0,Bajo,Personal,3,173282300.0,0.0,0.0,0,114484994.6,3,0.0,0.0,4
